,Vanilla,Demeaned,,Vanilla Cumsum,Demeaned Cumsum
2016-03-08,-0.000241252,0.000309512,,-0.00200379,-0.002254225
2016-03-09,0.000193712,0.000265147,,-4.75401E-05,0.00057466
2016-03-10,0.002138948,0.003187234,,0.002332659,0.003452381
2016-03-11,0.000132019,0.000314779,,0.002270966,0.003502013
2016-03-14,0.000340364,6.95E-05,,0.000472382,0.000384326
2016-03-15,0.000776171,0.001601412,,0.001116534,0.001670959
2016-03-16,0.001056856,0.002159038,,0.001833026,0.00376045
2016-03-17,0.00110016,0.000670628,,0.002157015,0.002829666
2016-03-18,0.000210457,-0.000222445,,0.001310617,0.000448183
2016-03-21,0.000179875,-0.000194101,,0.000390332,-0.000416546
2016-03-22,-0.001429895,-0.001923567,,-0.00125002,-0.002117668
2016-03-23,-0.000178269,-0.000171593,,-0.001608165,-0.00209516
2016-03-24,0.000220564,0.000107361,,4.22945E-05,-6.42324E-05
2016-03-25,0,0,,0.000220564,0.000107361
2016-03-28,0.001480986,0.001758716,,0.001480986,0.001758716
2016-03-29,0.000207685,0.000221744,,0.001688671,0.00198046
2016-03-30,3.47E-05,0.000167553,,0.000242366,0.000389297
2016-03-31,-0.000409691,-0.000190558,,-0.00037501,-2.30056E-05
2016-04-01,-0.000464547,-0.001590282,,-0.000874238,-0.00178084
2016-04-04,-0.001436748,-0.002175706,,-0.001901295,-0.003765988
2016-04-05,0.000749829,0.001303813,,-0.000686919,-0.000871893
2016-04-06,-0.001787254,-0.002457807,,-0.001037425,-0.001153995
2016-04-07,0.00066948,0.000738956,,-0.001117774,-0.001718852
2016-04-08,-0.000342453,-0.000283138,,0.000327028,0.000455817
2016-04-11,0.000750654,0.001636088,,0.000408201,0.00135295
2016-04-12,0.001862088,0.002329354,,0.002612742,0.003965443
2016-04-13,0.000279675,4.83E-05,,0.002141764,0.002377606
2016-04-14,-0.000602707,-0.000171876,,-0.000323031,-0.000123625
2016-04-15,0.000143875,0.000518631,,-0.000458832,0.000346755
2016-04-18,0.000486606,0.001470471,,0.000630481,0.001989102
2016-04-19,0.000667366,0.000487916,,0.001153972,0.001958387
2016-04-20,-0.000662936,-0.001653025,,4.43023E-06,-0.001165109
2016-04-21,0.000930186,0.001341831,,0.00026725,-0.000311194
2016-04-22,0.000644903,0.000435859,,0.001575089,0.00177769
2016-04-25,0.000140825,0.000709408,,0.000785728,0.001145267
2016-04-26,0.000650014,0.001397119,,0.000790839,0.002106527
2016-04-27,-0.001604753,-0.002652674,,-0.000954739,-0.001255555
2016-04-28,0.000421115,0.000826321,,-0.001183638,-0.001826354
2016-04-29,0.000512288,0.000701153,,0.000933403,0.001527473
2016-05-02,-0.000346559,-0.001577413,,0.000165729,-0.00087626
2016-05-03,-0.001267979,-0.001170932,,-0.001614539,-0.002748345
2016-05-04,-0.000327898,-0.000581802,,-0.001595877,-0.001752735
2016-05-05,0.000867993,0.000747408,,0.000540096,0.000165606
2016-05-06,0.000203038,0.000187467,,0.001071031,0.000934875
2016-05-09,0.001204919,0.001794692,,0.001407957,0.001982159
2016-05-10,-0.001389548,-0.001142962,,-0.000184629,0.00065173
2016-05-11,-0.000256465,8.32E-05,,-0.001646012,-0.001059756
2016-05-12,-0.001523882,-0.001993105,,-0.001780346,-0.001909899
2016-05-13,0.000639853,0.001335814,,-0.000884029,-0.000657291
2016-05-16,-0.000369209,-0.001071992,,0.000270643,0.000263822
2016-05-17,-0.000232628,-0.000404249,,-0.000601838,-0.001476241
2016-05-18,-0.000821951,-0.000772709,,-0.001054579,-0.001176958
2016-05-19,0.001140995,0.001144197,,0.000319044,0.000371488
2016-05-20,-6.63E-07,-0.000406138,,0.001140332,0.00073806
2016-05-23,0.001811312,0.003120497,,0.001810649,0.002714359
2016-05-24,0.000903674,0.001260312,,0.002714986,0.004380809
2016-05-25,-0.000889862,-0.00063988,,1.3812E-05,0.000620432
2016-05-26,0.001018574,0.000987359,,0.000128712,0.000347478
2016-05-27,-0.000508351,-0.00032282,,0.000510223,0.000664539
2016-05-31,0.000472664,0.00035555,,-3.56861E-05,3.27298E-05
2016-06-01,-0.000153175,-0.000432919,,0.000319489,-7.73695E-05
2016-06-02,-0.000982502,-0.000895684,,-0.001135677,-0.001328603
2016-06-03,0.000339867,0.000717803,,-0.000642635,-0.00017788
2016-06-06,0.000890111,0.001001171,,0.001229978,0.001718975
2016-06-07,0.000611489,0.001138279,,0.0015016,0.00213945
2016-06-08,-0.000753786,-0.000712888,,-0.000142297,0.000425391
2016-06-09,-0.001953799,-0.002053074,,-0.002707585,-0.002765962
2016-06-10,-0.001203801,-0.001341589,,-0.0031576,-0.003394664
2016-06-13,-0.00099172,-0.001284877,,-0.002195521,-0.002626466
2016-06-14,0.000530088,0.000696108,,-0.000461632,-0.000588769
2016-06-15,-3.60E-05,-0.000107294,,0.000494129,0.000588814
2016-06-16,0.000486202,0.000626182,,0.000450243,0.000518888
2016-06-17,0.001331904,0.001417916,,0.001818106,0.002044098
2016-06-20,0.000601468,0.000260706,,0.001933372,0.001678622
2016-06-21,-0.000219461,-0.000374706,,0.000382008,-0.000114
2016-06-22,0.002506219,0.00283801,,0.002286758,0.002463304
2016-06-23,-0.005854654,-0.006401141,,-0.003348436,-0.003563131
2016-06-24,-0.004659682,-0.004799479,,-0.010514336,-0.01120062
2016-06-27,0.003116266,0.003266335,,-0.001543416,-0.001533145
2016-06-28,0.002875582,0.003237574,,0.005991848,0.006503908
2016-06-29,0.002104794,0.002509126,,0.004980376,0.0057467
2016-06-30,0.000251422,0.000204753,,0.002356216,0.00271388
2016-07-01,0,0,,0.000251422,0.000204753
2016-07-04,-0.002185731,-0.002370354,,-0.002185731,-0.002370354
2016-07-05,0.001538826,0.002040084,,-0.000646904,-0.00033027
2016-07-06,0.000125849,-0.000142687,,0.001664676,0.001897397
2016-07-07,0.002052785,0.002445014,,0.002178634,0.002302326
2016-07-08,0.002030434,0.002222516,,0.004083219,0.00466753
2016-07-11,0.001851467,0.001469835,,0.003881902,0.003692352
2016-07-12,-0.000765308,-0.000666855,,0.00108616,0.00080298
2016-07-13,0.000805522,0.000952198,,4.02144E-05,0.000285343
2016-07-14,2.37E-06,9.09E-05,,0.000807896,0.001043098
2016-07-15,0.000224646,0.00015434,,0.00022702,0.000245239
2016-07-18,-0.000488019,-0.000493465,,-0.000263374,-0.000339125
2016-07-19,0.000507776,1.87E-05,,1.97563E-05,-0.000474744
2016-07-20,-0.000123878,-0.000616712,,0.000383898,-0.000597991
2016-07-21,0.001454159,0.001473229,,0.001330281,0.000856517
2016-07-22,-0.000353647,-0.000979586,,0.001100511,0.000493643
2016-07-25,0.000265688,0.000197983,,-8.79598E-05,-0.000781604
2016-07-26,-0.000874694,-0.001018671,,-0.000609006,-0.000820689
2016-07-27,0.000630772,0.000431181,,-0.000243922,-0.000587491
2016-07-28,0.000317187,0.000361163,,0.000947958,0.000792343
2016-07-29,-0.000773855,-0.001113925,,-0.000456668,-0.000752762
2016-08-01,-0.002081901,-0.001673187,,-0.002855756,-0.002787112
2016-08-02,0.001535046,0.00125054,,-0.000546855,-0.000422647
2016-08-03,0.000102278,-0.000336974,,0.001637324,0.000913566
2016-08-04,0.002391729,0.002046923,,0.002494008,0.00170995
2016-08-05,0.000645041,0.000501561,,0.00303677,0.002548485
2016-08-08,-0.000747701,-0.000564958,,-0.00010266,-6.33967E-05
2016-08-09,-0.000686726,-0.00076865,,-0.001434427,-0.001333608
2016-08-10,0.000993592,0.000771494,,0.000306867,2.8436E-06
2016-08-11,-0.000316884,-0.000417141,,0.000676708,0.000354353
2016-08-12,0.001335763,0.001480318,,0.001018879,0.001063177
2016-08-15,-0.00119684,-0.001325405,,0.000138924,0.000154913
2016-08-16,0.000408967,0.000339997,,-0.000787873,-0.000985409
2016-08-17,0.001466486,0.001599503,,0.001875453,0.001939499
2016-08-18,4.16E-06,-0.00018875,,0.001470651,0.001410752
2016-08-19,-0.000343167,-0.000359513,,-0.000339003,-0.000548263
2016-08-22,0.000772455,0.000628166,,0.000429288,0.000268653
2016-08-23,-0.000233508,-0.000604888,,0.000538946,2.32781E-05
2016-08-24,7.28E-05,-3.26E-05,,-0.000160689,-0.000637474
2016-08-25,-0.000235795,-0.000623782,,-0.000162976,-0.000656368
2016-08-26,0.000649013,0.001019978,,0.000413218,0.000396196
2016-08-29,-0.000193658,1.86E-05,,0.000455355,0.00103859
2016-08-30,-0.000267936,-0.000289847,,-0.000461594,-0.000271234
2016-08-31,-2.16E-05,-0.000116852,,-0.000289568,-0.000406699
2016-09-01,0.000786122,0.001145163,,0.00076449,0.00102831
2016-09-02,-0.000172386,1.50E-05,,0.000613737,0.00116014
2016-09-06,0.000796176,0.000961161,,0.000623791,0.000976138
2016-09-07,-0.000380791,-0.000275752,,0.000415385,0.000685409
2016-09-08,-0.003058222,-0.003978994,,-0.003439013,-0.004254746
2016-09-09,0.001780393,0.001845541,,-0.001277829,-0.002133454
2016-09-12,-0.001531144,-0.001969786,,0.00024925,-0.000124246
2016-09-13,-0.000802863,-0.001105255,,-0.002334006,-0.003075041
2016-09-14,0.000973212,0.001145743,,0.000170349,4.0488E-05
2016-09-15,-0.000514492,-0.000393899,,0.00045872,0.000751844
2016-09-16,0.000705461,0.000791766,,0.000190969,0.000397867
2016-09-19,0.000352018,8.76E-05,,0.001057478,0.000879385
2016-09-20,0.001706629,0.002075826,,0.002058646,0.002163446
2016-09-21,0.000911359,0.001447428,,0.002617988,0.003523254
2016-09-22,-0.001212932,-0.001582579,,-0.000301573,-0.000135151
2016-09-23,-0.000953251,-0.000736514,,-0.002166183,-0.002319093
2016-09-26,0.000253645,4.13E-05,,-0.000699605,-0.000695247
2016-09-27,0.001536577,0.002104053,,0.001790222,0.00214532
2016-09-28,-0.001836926,-0.001814178,,-0.00030035,0.000289875
2016-09-29,0.001105787,0.001066458,,-0.000731139,-0.00074772
2016-09-30,-0.000406458,-0.000267652,,0.000699328,0.000798806
2016-10-03,-0.000568878,-0.001252865,,-0.000975336,-0.001520517
2016-10-04,0.000539436,0.000740051,,-2.94424E-05,-0.000512814
2016-10-05,0.000655733,0.000583525,,0.001195169,0.001323576
2016-10-06,-0.000460054,-0.000107709,,0.000195679,0.000475816
2016-10-07,0.000506109,0.00092375,,4.60549E-05,0.000816041
2016-10-10,-0.001846261,-0.002084476,,-0.001340152,-0.001160726
2016-10-11,0.000710769,0.000919688,,-0.001135492,-0.001164788
2016-10-12,-0.000679671,-0.001193493,,3.10975E-05,-0.000273805
2016-10-13,-0.000198434,0.000202238,,-0.000878105,-0.000991255
2016-10-14,-0.000837868,-0.001007568,,-0.001036301,-0.00080533
2016-10-17,0.000789313,0.001008988,,-4.85549E-05,1.42035E-06
2016-10-18,0.000559888,0.000910587,,0.0013492,0.001919575
2016-10-19,-7.88E-05,-0.000389472,,0.000481137,0.000521115
2016-10-20,-0.000488286,-0.001079627,,-0.000567037,-0.001469099
2016-10-21,1.64E-05,0.000609417,,-0.00047184,-0.00047021
2016-10-24,-0.001051002,-0.000951678,,-0.001034556,-0.000342261
2016-10-25,0.00037301,0.000721237,,-0.000677992,-0.00023044
2016-10-26,-0.000706897,-0.000656035,,-0.000333887,6.52026E-05
2016-10-27,-0.000567558,-0.000872434,,-0.001274455,-0.001528469
2016-10-28,0.000902574,0.001354319,,0.000335016,0.000481885
2016-10-31,-0.000977568,-0.001004104,,-7.49936E-05,0.000350215
2016-11-01,-0.001640047,-0.001573617,,-0.002617615,-0.002577721
2016-11-02,0.000325961,0.000420467,,-0.001314086,-0.00115315
2016-11-03,-0.000419159,6.27E-05,,-9.31981E-05,0.000483179
2016-11-04,0.003304581,0.003668879,,0.002885421,0.003731592
2016-11-07,0.000413413,0.000915625,,0.003717994,0.004584504
2016-11-08,0.003642391,0.00229674,,0.004055805,0.003212365
2016-11-09,0.00131755,0.001602305,,0.004959941,0.003899045
2016-11-10,0.000492995,0.000140659,,0.001810545,0.001742964
2016-11-11,0.002605052,0.002950654,,0.003098047,0.003091313
2016-11-14,0.000448945,0.001312183,,0.003053997,0.004262837
2016-11-15,-0.001300249,-0.001529456,,-0.000851304,-0.000217274
2016-11-16,0.001411572,0.001212238,,0.000111322,-0.000317219
2016-11-17,-0.00079421,-0.000522592,,0.000617362,0.000689646
2016-11-18,8.64E-05,0.00101837,,-0.000707812,0.000495778
2016-11-21,0.000988179,0.000548177,,0.001074577,0.001566547
2016-11-22,0.000523894,0.000806484,,0.001512073,0.001354661
2016-11-23,0.000322632,0.000589282,,0.000846526,0.001395767
2016-11-25,-0.00033303,-0.000557303,,-1.03979E-05,3.19793E-05
2016-11-28,0.000349614,0.000518766,,1.6584E-05,-3.85367E-05
2016-11-29,-0.000228538,-0.000268725,,0.000121077,0.000250041
2016-11-30,7.93E-05,0.000181764,,-0.000149201,-8.69616E-05
2016-12-01,-0.000308084,-0.000368625,,-0.000228748,-0.000186861
2016-12-02,0.001437549,0.001475073,,0.001129465,0.001106448
2016-12-05,0.001200765,0.000900754,,0.002638314,0.002375827
2016-12-06,0.001680541,0.002491536,,0.002881306,0.00339229
2016-12-07,0.001520985,0.001399327,,0.003201526,0.003890863
2016-12-08,-2.55E-05,0.000275878,,0.001495444,0.001675205
2016-12-09,-0.001111919,-0.000487128,,-0.00113746,-0.00021125
2016-12-12,0.000624583,0.000633235,,-0.000487336,0.000146107
2016-12-13,-0.001585543,-0.002148355,,-0.00096096,-0.00151512
2016-12-14,0.000766256,0.000860861,,-0.000819287,-0.001287494
2016-12-15,-0.00109005,-0.000662898,,-0.000323794,0.000197964
2016-12-16,0.000436198,0.000344433,,-0.000653852,-0.000318465
2016-12-19,0.000401602,0.000269297,,0.000837799,0.00061373
2016-12-20,-0.000555581,-0.000572579,,-0.00015398,-0.000303282
2016-12-21,-0.001460537,-0.001254256,,-0.002016118,-0.001826835
2016-12-22,0.000307535,0.000575953,,-0.001153002,-0.000678303
2016-12-23,0.00055541,0.000692832,,0.000862945,0.001268785
2016-12-27,-0.001070115,-0.001508187,,-0.000514705,-0.000815355
2016-12-28,-0.000109079,2.71E-05,,-0.001179195,-0.001481094
2016-12-29,-0.000283051,-0.000347928,,-0.00039213,-0.000320835
2016-12-30,0.000236376,0.000432779,,-4.66751E-05,8.48512E-05
2017-01-03,0.00199197,0.002297966,,0.002228346,0.002730745
2017-01-04,-0.000833883,-0.001069664,,0.001158087,0.001228302
2017-01-05,0.000722161,0.000861873,,-0.000111722,-0.000207791
2017-01-06,-0.000868388,-0.001581278,,-0.000146227,-0.000719405
2017-01-09,0.000336769,0.000588792,,-0.000531619,-0.000992486
2017-01-10,0.000507522,0.001008354,,0.000844291,0.001597147
2017-01-11,-0.000218439,-0.000311505,,0.000289083,0.00069685
2017-01-12,0.000514157,0.000704511,,0.000295718,0.000393006
2017-01-13,-0.001009607,-0.001310894,,-0.00049545,-0.000606384
2017-01-17,0.000840094,0.000784983,,-0.000169513,-0.000525911
2017-01-18,-9.20E-05,-0.000254016,,0.000748057,0.000530967
2017-01-19,0.000731545,0.000739748,,0.000639508,0.000485732
2017-01-20,-0.000879642,-0.001008043,,-0.000148097,-0.000268296
2017-01-23,0.000887216,0.001376355,,7.57382E-06,0.000368311
2017-01-24,0.001740956,0.001724552,,0.002628172,0.003100906
2017-01-25,0.000547652,-7.18E-06,,0.002288608,0.001717371
2017-01-26,-0.000372406,-0.000551386,,0.000175246,-0.000558567
2017-01-27,-0.001014288,-0.001300983,,-0.001386694,-0.001852369
2017-01-30,-0.001296042,-7.02E-06,,-0.00231033,-0.001307999
2017-01-31,-0.000630169,-0.000880914,,-0.001926212,-0.00088793
2017-02-01,0.000915402,0.001503248,,0.000285233,0.000622334
2017-02-02,0.001344482,0.001754969,,0.002259884,0.003258217
2017-02-03,-0.000613045,-0.000590309,,0.000731437,0.00116466
2017-02-06,-0.000675186,-0.000790983,,-0.001288231,-0.001381292
2017-02-07,-0.000233015,6.02E-05,,-0.000908201,-0.000730774
2017-02-08,0.001625434,0.001726289,,0.001392418,0.001786499
2017-02-09,0.000286444,0.000653503,,0.001911878,0.002379792
2017-02-10,0.000553775,0.001060172,,0.000840219,0.001713676
2017-02-13,0.001246915,0.000582562,,0.001800689,0.001642734
2017-02-14,0.000667004,0.000668795,,0.001913918,0.001251357
2017-02-15,-0.000191725,-0.000388379,,0.000475279,0.000280417
2017-02-16,0.000328262,0.000163158,,0.000136538,-0.000225221
2017-02-17,0.00012784,0.000540307,,0.000456103,0.000703465
2017-02-21,-0.000849902,-0.000743667,,-0.000722061,-0.00020336
2017-02-22,-0.000280093,-0.000510518,,-0.001129995,-0.001254185
2017-02-23,0.000825349,0.000904996,,0.000545255,0.000394478
2017-02-24,0.000351208,0.000493898,,0.001176557,0.001398895
2017-02-27,-0.000247623,-0.000100591,,0.000103586,0.000393308
2017-02-28,0.002005659,0.002696302,,0.001758036,0.002595711
2017-03-01,-0.000916298,-0.001375091,,0.001089361,0.001321211
2017-03-02,8.69E-06,-2.84E-05,,-0.000907603,-0.001403464
2017-03-03,-0.00041219,-0.000532526,,-0.000403496,-0.000560899
2017-03-06,-0.000548848,-0.000490534,,-0.000961039,-0.00102306
2017-03-07,-0.001448114,-0.001505139,,-0.001996962,-0.001995673
2017-03-08,0.000118492,0.000390197,,-0.001329622,-0.001114942
2017-03-09,0.000532133,0.000596193,,0.000650625,0.00098639
2017-03-10,-0.00025404,-0.000154249,,0.000278093,0.000441944
2017-03-13,-0.000647628,-0.000874688,,-0.000901669,-0.001028938
2017-03-14,0.001636221,0.001805039,,0.000988593,0.000930351
2017-03-15,-0.000638611,-0.000864451,,0.00099761,0.000940588
2017-03-16,-5.79E-05,-0.000279049,,-0.000696554,-0.0011435
2017-03-17,-0.000283522,-0.000269575,,-0.000341465,-0.000548624
2017-03-20,-0.002077291,-0.002112174,,-0.002360813,-0.002381749
2017-03-21,0.000144943,-4.95E-05,,-0.001932347,-0.002161673
2017-03-22,0.000367557,0.000473424,,0.000512501,0.000423925
2017-03-23,-0.000237107,-0.000232174,,0.00013045,0.000241249
2017-03-24,-0.000181766,-0.000443884,,-0.000418873,-0.000676059
2017-03-27,0.001266386,0.001419171,,0.00108462,0.000975286
2017-03-28,0.000646454,0.000452768,,0.001912841,0.001871938
2017-03-29,0.000731046,0.000950991,,0.001377501,0.001403758
2017-03-30,0.000342621,0.000426417,,0.001073667,0.001377407
2017-03-31,-0.000476752,-0.000484808,,-0.000134131,-5.8391E-05
2017-04-03,0.000519498,0.000342885,,4.27455E-05,-0.000141923
2017-04-04,-0.000721493,-0.000689044,,-0.000201995,-0.000346159
2017-04-05,0.000555711,0.000914092,,-0.000165782,0.000225048
2017-04-06,3.62E-05,-6.92E-05,,0.00059194,0.000844917
2017-04-07,0.000218243,0.000344791,,0.000254472,0.000275617
2017-04-10,1.79E-05,7.71E-05,,0.000236133,0.000421927
2017-04-11,-0.001284901,-0.001405779,,-0.00126701,-0.001328643
2017-04-12,-0.001247101,-0.001233923,,-0.002532002,-0.002639703
2017-04-13,0.001558383,0.001843012,,0.000311282,0.000609089
2017-04-17,-0.000715869,-0.000676508,,0.000842514,0.001166504
2017-04-18,-0.000355339,-0.000227132,,-0.001071208,-0.00090364
2017-04-19,0.000291029,0.000565604,,-6.431E-05,0.000338472
2017-04-20,-0.000664957,-0.000564806,,-0.000373927,7.97799E-07
2017-04-21,0.001277929,0.001714748,,0.000612972,0.001149942
2017-04-24,0.000511816,0.000717813,,0.001789744,0.002432562
2017-04-25,-0.000741814,-0.000568299,,-0.000229998,0.000149514
2017-04-26,9.41E-05,-0.000372483,,-0.000647745,-0.000940783
2017-04-27,-0.00075723,-0.000563328,,-0.000663161,-0.000935811
2017-04-28,-6.67E-05,3.23E-05,,-0.000823929,-0.000531051
2017-05-01,-9.99E-06,0.000319242,,-7.6691E-05,0.000351519
2017-05-02,-0.00014885,-0.000120013,,-0.000158843,0.00019923
2017-05-03,-0.00038695,-0.000618347,,-0.0005358,-0.00073836
2017-05-04,0.000577125,0.00083256,,0.000190174,0.000214213
2017-05-05,-0.000763376,-0.000588705,,-0.000186252,0.000243855
2017-05-08,-0.000235311,-0.000519993,,-0.000998687,-0.001108698
2017-05-09,0.000370618,0.000506508,,0.000135307,-1.34849E-05
2017-05-10,-0.000359112,-0.000505591,,1.15056E-05,9.16972E-07
2017-05-11,-0.000802922,-0.001126991,,-0.001162034,-0.001632582
2017-05-12,0.00095533,0.001374097,,0.000152408,0.000247106
2017-05-15,-0.000214435,-0.000324715,,0.000740894,0.001049382
2017-05-16,-0.002604748,-0.003015682,,-0.002819183,-0.003340397
2017-05-17,0.000227788,0.000315695,,-0.002376959,-0.002699987
2017-05-18,0.001166737,0.001508052,,0.001394526,0.001823746
2017-05-19,0.000664758,0.000743901,,0.001831496,0.002251952
2017-05-22,0.000328345,0.000152135,,0.000993103,0.000896036
2017-05-23,0.000297423,0.000218522,,0.000625767,0.000370657
2017-05-24,0.000821066,0.000397523,,0.001118489,0.000616045
2017-05-25,0.000111457,0.000139005,,0.000932523,0.000536528
2017-05-26,-0.000664965,-0.000921923,,-0.000553509,-0.000782918
2017-05-30,-0.000244111,-0.000120004,,-0.000909077,-0.001041927
2017-05-31,0.001262481,0.001869674,,0.00101837,0.00174967
2017-06-01,0.000144766,-0.00010661,,0.001407248,0.001763064
2017-06-02,-7.76E-05,-0.000204827,,6.71647E-05,-0.000311437
2017-06-05,-0.000475318,-0.00029393,,-0.000552919,-0.000498757
2017-06-06,0.000492424,0.000502677,,1.71066E-05,0.000208746
2017-06-07,0.000583915,0.000560699,,0.001076339,0.001063375
2017-06-08,0.001594741,0.002253709,,0.002178656,0.002814408
2017-06-09,0.000269089,0.000109464,,0.001863831,0.002363173
2017-06-12,0.001033517,0.000810819,,0.001302606,0.000920283
